"ID","Resume_str","Resume_html"
"10089434","         INFORMATION TECHNOLOGY TECHNICIAN I       Summary     Versatile Systems Administrator possessing superior troubleshooting skills for networking issues, end user problems, and network security. Experienced in server management, systems analysis, and offering in-depth understanding of IT infrastructure areas. Detail-oriented, independent, and focused on taking a systematic approach to solving complex problems. Demonstrated exceptional technical knowledge and skills while working with various teams to achieve shared goals and objectives.       Highlights          Active Directory  Group Policy Objects  PowerShell and VBScript  Microsoft Exchange  VMWare experience      New technology and product research  Office 365 and Azure  Storage management  Enterprise backup management  Disaster recovery            Experience      Information Technology Technician I     Aug 2007   to   Current      Company Name   －   City  ,   State     Migrating and managing user accounts in Microsoft Office 365 and Exchange Online.  Creating and managing virtual machines for systems such as domain controllers and Active Directory Federation Services (ADFS) in Microsoft Windows Azure (IaaS).  Creating and managing storage in Microsoft Windows Azure (IaaS).  Installing and configuring StorSimple iSCSI cloud array (STaaS/BaaS).  Installing, configuring, and testing Twinstrata iSCSI cloud array (STaaS/BaaS).  Collaborating on project plan for Office 365 migration.  Developing detailed specifications for the Office 365 migration, including business-case documentation, cost benefit analyses, technical diagrams, and work flow documentation.  Received training in MVC 4 for Visual Studio using .Net Framework 4/4.5 to develop application using HTML5 and CSS3.  Installing, configuring, and supporting Linux machines for the open Wi-Fi network project.  Compiling and generating statistical information concerning wireless network traffic using Cacti.  Configuring wireless LAN router networking and security access.  Installing and configuring wireless certificates.   Developing detailed specifications for the acquisition of an Enterprise backup system including systems design, business-case documentation, cost benefit analysis, technical diagrams, and work flow documentation.  Reviewing, evaluating, and analyzing departmental policies, guidelines, procedures, and standards with management and staff.  Developing test scripts for acceptance, unit, and system testing of Hyperion Phase 1 and MiamiBiz Phase 2.  Developing Quality Assurance and testing plan for Hyperion Phase 1 and MiamiBiz Phase 2.  Debugging and logging of errors in Hyperion and MiamiBiz using Team Foundation Server (TFS).  Participated in various phases of the project life cycle such as: determining requirements, design conceptualization, testing, implementation, deployment, and release for the Hyperion and MiamiBiz projects.  Collaborating on project plans for Hyperion and MiamiBiz.  Preparing presentations and documentation to demonstrate Hyperion and MiamiBiz functionality or design.  Monitoring network traffic, and compiling and generating statistical information using Solar Winds.  Collaborating on Disaster Recovery plan and procedures.  Researching, evaluating, and recommending new hardware and new software.  Communicating and defining systems design and requirements for new and existing systems and applications.  Researching, evaluating, recommending, testing, and implementing third party software/utilities.  Planning and designing network infrastructure changes – adding/removing servers, appliances, network logical flow.  Reviewing, evaluating, and analyzing existing system and application viability with management and staff.  Administering and maintaining shares on the file servers.  Reviewing server logs to troubleshoot issues.  Scheduling and applying hot fixes and security patches on the server infrastructure which includes the operating system and application software.  Reviewing systems reporting in SCCM (System Center Configuration Manager).  Resolving service requests escalated by the Help Desk or other technicians.  Troubleshooting and analyzing and system problems for root cause analysis.  Giving and participating in training and education programs to explain upgrades to end users.  Migrating users' documents from local computer storage to shares on the file servers.  Configuring, supporting, and maintaining file shares using Distributed File System (DFS)  Managing, implementing, and testing Enterprise backup infrastructure systems such as the Symantec Veritas Netbackup, Symantec Backup Exec System Recovery/Livestate, and VRanger backup servers.  Managing, configuring, and supporting DataDomain storage.  Configuring and supporting Microsoft Windows Server 2003, 2008, and 2012.  Installing, configuring, and supporting Microsoft Windows 7, Windows 8, and Microsoft Office 2007, 2010, and 2013.  Installing, configuring, and supporting McAfee anti-virus software on servers.  Migrating Exchange infrastructure from Exchange 2003 to Exchange 2007 and from Exchange 2007 to Exchange 2010.  Supporting servers in the virtualization infrastructure using VMware vSphere.  Installing, configuring, and testing Veeam virtual machine backup software and Virtual Desktop Infrastructure (VDI).  Reviewing systems reporting in System Center Configuration Manager (SCCM).  Administering and maintaining the Symantec Enterprise Vault servers.  Managing the Active Directory Domain Controllers (DCs).  Creating and maintaining Group Policy Objects (GPOs) in Microsoft Active Directory.  Configuring and supporting Microsoft Exchange Active Sync on devices with Apple iOS and Android mobile operating systems.  Configuring and supporting Blackberry devices on the Blackberry Enterprise Server to receive Exchange email.  Developing, testing, designing, and implementing application scripts using languages such as command batch files, Visual Basic Script, and PowerShell.  Creating policies and procedural documentation.         Information Services Liaison, T     Aug 2005   to   Aug 2007      Company Name   －   City  ,   State     Troubleshooting hardware and software problems over the telephone and through remote PC administration software.  Installing, configuring, and supporting McAfee anti-virus software on desktops.  Installing, configuring, and supporting BBars computer backup software.  Developing and maintaining websites on servers running Microsoft SharePoint Server and Internet Information Services (IIS).  Supporting Systems Management Server (SMS)  Troubleshooting LAN, WAN, Internet, and Intranet network and security access.  Troubleshooting network connectivity issues related to TCP/IP, Domain Name Service (DNS), Dynamic Host Configuration Protocol (DHCP) protocols, Internet Security and Acceleration (ISA) proxy server, and VPN.  Troubleshooting web application/page issues, client browsers, and related software.  Administering and maintaining of end user accounts, permissions, and access rights in in Microsoft Active Directory.  Administering and maintaining of NTFS security permissions on the file servers.  Installing, configuring, and maintaining hardware such as: servers, workstations, laptops, printers, and scanners in a Windows Enterprise environment.  Installing, configuring, and supporting printers on the print servers.  Installing, configuring, and supporting Microsoft Windows Server 2000 and 2003, Microsoft Windows XP and Windows Vista, and Microsoft Office XP, 2003, and 2007.         Education      Bachelor of Science  ,   Information Technology   2005     Florida International Univeristy   －   City  ,   State  ,   United States     Coursework in Programming, Web Administration, Network Administration, Database Administration, and Systems Administration – Linux   Programming Languages: C++, Java, JSP, HTML, CSS, VB.Net, Bash, T-SQL         Certifications     CompTIA Network+ - 2014       Skills     Active Directory, Azure,  anti-virus, Backup Exec, backup, Bash, batch,  Cacti, Cisco ASA, databases, DHCP, DNS, documentation,  DataDomain, EMC, Enterprise Vault, ePO, file servers, firewall,  GPO, HTML, IIS, ISA, LDAP, Linux, McAfee, Exchange, Microsoft Office, Microsoft Windows, security, policies, PowerShell, programming, proxy server, servers, scripts, SolarWinds, SQL,  StorSimple, troubleshooting, TMG,  Ubuntu, Visual Basic Script, VBS,  Veritas Netbackup, VPN, VRanger, Veeam, VMWare, VDI, virtual manchine, NMap, ZenMap.          ","<div class=""fontsize fontface vmargins hmargins linespacing pagesize"" id=""document""> <div class=""section firstsection"" id=""SECTION_NAME525098619"" style=""
      padding-top:0px;
    ""> <div class=""paragraph PARAGRAPH_NAME firstparagraph"" id=""PARAGRAPH_525098619_1_342924343"" style=""
      padding-top:0px;
    ""> <div class=""name"" itemprop=""name""> <span class=""field fName"" id=""525098619FNAM1""> </span> <span> </span> <span class=""field"" id=""525098619LNAM1""> INFORMATION TECHNOLOGY TECHNICIAN I</span> </div> </div> </div> <div class=""section"" id=""SECTION_SUMM525098621"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_SUMM525098621""> Summary</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_525098621_1_342933836"" style=""
      padding-top:0px;
    ""> <div class=""field singlecolumn"" id=""525098621FRFM1""> <p align=""LEFT""> Versatile Systems Administrator possessing superior troubleshooting skills for networking issues, end user problems, and network security. Experienced in server management, systems analysis, and offering in-depth understanding of IT infrastructure areas. Detail-oriented, independent, and focused on taking a systematic approach to solving complex problems. Demonstrated exceptional technical knowledge and skills while working with various teams to achieve shared goals and objectives.</p> </div> </div> </div> <div class=""section"" id=""SECTION_HILT525098622"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_HILT525098622""> Highlights</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_525098622_1_342929588"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn maincolumn""> <table class=""twocol""> <tbody> <tr> <td class=""field twocol_1"" id=""525098622SKC11""> <ul> <li> Active Directory</li> <li> Group Policy Objects</li> <li> PowerShell and VBScript</li> <li> Microsoft Exchange</li> <li> VMWare experience</li> </ul> </td> <td class=""field twocol_2"" id=""525098622SKC21""> <ul> <li> New technology and product research</li> <li> Office 365 and Azure</li> <li> Storage management</li> <li> Enterprise backup management</li> <li> Disaster recovery</li> </ul> </td> </tr> </tbody> </table> </div> </div> </div> <div class=""section"" id=""SECTION_EXPR525098623"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_EXPR525098623""> Experience</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_525098623_1_342924345"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""525098623JTIT1""> Information Technology Technician I</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""525098623JSTD1""> Aug 2007</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""525098623EDDT1""> Current</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""525098623COMP1"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""525098623JCIT1"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""525098623JSTA1"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""525098623JDES1"" itemprop=""description""> <ul> <li> Migrating and managing user accounts in Microsoft Office 365 and Exchange Online.</li> <li> Creating and managing virtual machines for systems such as domain controllers and Active Directory Federation Services (ADFS) in Microsoft Windows Azure (IaaS).</li> <li> Creating and managing storage in Microsoft Windows Azure (IaaS).</li> <li> Installing and configuring StorSimple iSCSI cloud array (STaaS/BaaS).</li> <li> Installing, configuring, and testing Twinstrata iSCSI cloud array (STaaS/BaaS).</li> <li> Collaborating on project plan for Office 365 migration.</li> <li> Developing detailed specifications for the Office 365 migration, including business-case documentation, cost benefit analyses, technical diagrams, and work flow documentation.</li> <li> Received training in MVC 4 for Visual Studio using .Net Framework 4/4.5 to develop application using HTML5 and CSS3.</li> <li> Installing, configuring, and supporting Linux machines for the open Wi-Fi network project.</li> <li> Compiling and generating statistical information concerning wireless network traffic using Cacti.</li> <li> Configuring wireless LAN router networking and security access.</li> <li> Installing and configuring wireless certificates. </li> <li> Developing detailed specifications for the acquisition of an Enterprise backup system including systems design, business-case documentation, cost benefit analysis, technical diagrams, and work flow documentation.</li> <li> Reviewing, evaluating, and analyzing departmental policies, guidelines, procedures, and standards with management and staff.</li> <li> Developing test scripts for acceptance, unit, and system testing of Hyperion Phase 1 and MiamiBiz Phase 2.</li> <li> Developing Quality Assurance and testing plan for Hyperion Phase 1 and MiamiBiz Phase 2.</li> <li> Debugging and logging of errors in Hyperion and MiamiBiz using Team Foundation Server (TFS).</li> <li> Participated in various phases of the project life cycle such as: determining requirements, design conceptualization, testing, implementation, deployment, and release for the Hyperion and MiamiBiz projects.</li> <li> Collaborating on project plans for Hyperion and MiamiBiz.</li> <li> Preparing presentations and documentation to demonstrate Hyperion and MiamiBiz functionality or design.</li> <li> Monitoring network traffic, and compiling and generating statistical information using Solar Winds.</li> <li> Collaborating on Disaster Recovery plan and procedures.</li> <li> Researching, evaluating, and recommending new hardware and new software.</li> <li> Communicating and defining systems design and requirements for new and existing systems and applications.</li> <li> Researching, evaluating, recommending, testing, and implementing third party software/utilities.</li> <li> Planning and designing network infrastructure changes – adding/removing servers, appliances, network logical flow.</li> <li> Reviewing, evaluating, and analyzing existing system and application viability with management and staff.</li> <li> Administering and maintaining shares on the file servers.</li> <li> Reviewing server logs to troubleshoot issues.</li> <li> Scheduling and applying hot fixes and security patches on the server infrastructure which includes the operating system and application software.</li> <li> Reviewing systems reporting in SCCM (System Center Configuration Manager).</li> <li> Resolving service requests escalated by the Help Desk or other technicians.</li> <li> Troubleshooting and analyzing and system problems for root cause analysis.</li> <li> Giving and participating in training and education programs to explain upgrades to end users.</li> <li> Migrating users' documents from local computer storage to shares on the file servers.</li> <li> Configuring, supporting, and maintaining file shares using Distributed File System (DFS)</li> <li> Managing, implementing, and testing Enterprise backup infrastructure systems such as the Symantec Veritas Netbackup, Symantec Backup Exec System Recovery/Livestate, and VRanger backup servers.</li> <li> Managing, configuring, and supporting DataDomain storage.</li> <li> Configuring and supporting Microsoft Windows Server 2003, 2008, and 2012.</li> <li> Installing, configuring, and supporting Microsoft Windows 7, Windows 8, and Microsoft Office 2007, 2010, and 2013.</li> <li> Installing, configuring, and supporting McAfee anti-virus software on servers.</li> <li> Migrating Exchange infrastructure from Exchange 2003 to Exchange 2007 and from Exchange 2007 to Exchange 2010.</li> <li> Supporting servers in the virtualization infrastructure using VMware vSphere.</li> <li> Installing, configuring, and testing Veeam virtual machine backup software and Virtual Desktop Infrastructure (VDI).</li> <li> Reviewing systems reporting in System Center Configuration Manager (SCCM).</li> <li> Administering and maintaining the Symantec Enterprise Vault servers.</li> <li> Managing the Active Directory Domain Controllers (DCs).</li> <li> Creating and maintaining Group Policy Objects (GPOs) in Microsoft Active Directory.</li> <li> Configuring and supporting Microsoft Exchange Active Sync on devices with Apple iOS and Android mobile operating systems.</li> <li> Configuring and supporting Blackberry devices on the Blackberry Enterprise Server to receive Exchange email.</li> <li> Developing, testing, designing, and implementing application scripts using languages such as command batch files, Visual Basic Script, and PowerShell.</li> <li> Creating policies and procedural documentation.</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_525098623_2_342924346"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""525098623JTIT2""> Information Services Liaison, T</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""525098623JSTD2""> Aug 2005</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""525098623EDDT2""> Aug 2007</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""525098623COMP2"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""525098623JCIT2"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""525098623JSTA2"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""525098623JDES2"" itemprop=""description""> <ul> <li> Troubleshooting hardware and software problems over the telephone and through remote PC administration software.</li> <li> Installing, configuring, and supporting McAfee anti-virus software on desktops.</li> <li> Installing, configuring, and supporting BBars computer backup software.</li> <li> Developing and maintaining websites on servers running Microsoft SharePoint Server and Internet Information Services (IIS).</li> <li> Supporting Systems Management Server (SMS)</li> <li> Troubleshooting LAN, WAN, Internet, and Intranet network and security access.</li> <li> Troubleshooting network connectivity issues related to TCP/IP, Domain Name Service (DNS), Dynamic Host Configuration Protocol (DHCP) protocols, Internet Security and Acceleration (ISA) proxy server, and VPN.</li> <li> Troubleshooting web application/page issues, client browsers, and related software.</li> <li> Administering and maintaining of end user accounts, permissions, and access rights in in Microsoft Active Directory.</li> <li> Administering and maintaining of NTFS security permissions on the file servers.</li> <li> Installing, configuring, and maintaining hardware such as: servers, workstations, laptops, printers, and scanners in a Windows Enterprise environment.</li> <li> Installing, configuring, and supporting printers on the print servers.</li> <li> Installing, configuring, and supporting Microsoft Windows Server 2000 and 2003, Microsoft Windows XP and Windows Vista, and Microsoft Office XP, 2003, and 2007.</li> </ul> </span> </div> </div> </div> <div class=""section"" id=""SECTION_EDUC525098624"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_EDUC525098624""> Education</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_525098624_1_342924347"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" id=""525098624DGRE1"" itemprop=""name""> Bachelor of Science</span> <span> , </span> <span class=""programline"" id=""525098624STUY1""> Information Technology</span> <span class=""datesWrapper""> <span class=""jobdates"" id=""525098624GRYR1""> 2005</span> </span> </span> <span class=""paddedline""> <span class=""companyname companyname_educ"" id=""525098624SCHO1"" itemprop=""name""> Florida International Univeristy</span> <span>  － </span> <span class=""joblocation jobcity"" id=""525098624SCIT1""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""525098624SSTA1""> State</span> <span> , </span> <span class=""joblocation jobstate"" id=""525098624SCNT1""> United States</span> </span> <span class=""field"" id=""525098624FRFM1""> <ul> <li> Coursework in Programming, Web Administration, Network Administration, Database Administration, and Systems Administration – Linux </li> <li> Programming Languages: C++, Java, JSP, HTML, CSS, VB.Net, Bash, T-SQL</li> </ul> </span> </div> </div> </div> <div class=""section"" id=""SECTION_CERT525209965"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_CERT525209965""> Certifications</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_525209965_1_343000700"" style=""
      padding-top:0px;
    ""> <div class=""field singlecolumn"" id=""525209965FRFM1""> <p align=""LEFT""> CompTIA Network+ - 2014</p> </div> </div> </div> <div class=""section"" id=""SECTION_SKLL525098625"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_SKLL525098625""> Skills</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_525098625_1_342924349"" style=""
      padding-top:0px;
    ""> <div class=""field singlecolumn"" id=""525098625FRFM1""> <p align=""LEFT""> Active Directory, Azure,  anti-virus, Backup Exec, backup, Bash, batch, <font> Cacti, Cisco ASA, databases, DHCP, DNS, documentation, <font> DataDomain, EMC, Enterprise Vault, ePO, file servers, firewall,  GPO, HTML, IIS, ISA, LDAP, Linux, McAfee, Exchange, Microsoft Office, Microsoft Windows, security, policies, PowerShell, programming, proxy server, servers, scripts, SolarWinds, SQL, <font> StorSimple, troubleshooting, TMG, <font> Ubuntu, Visual Basic Script, VBS,  Veritas Netbackup, VPN, VRanger, Veeam, VMWare, VDI, virtual manchine, NMap, ZenMap.</font> </font> </font> </font> </p> <p> </p> </div> </div> </div> </div>"
